57:43.6,0.2637362637362628,0.1758241758241752,-0.263736264,192.96703296703294,0,0,0,7.118644068,575,598,584,594,612,591,,,,,,,,,,,,,,,,,,
57:44.0,0.2637362637362628,0.1758241758241752,-0.263736264,194.98901098901098,0,0,0,7.118644068,575,598,584,594,612,591,,,,,,,,,,,,,,,,,,
57:44.3,0.2637362637362628,0.1758241758241752,-0.351648352,196.92307692307696,0,0,0,7.118644068,575,598,584,594,613,591,,,,,,,,,,,,,,,,,,
57:44.6,0.1758241758241752,0.1758241758241752,-0.351648352,199.03296703296706,0,0,0,7.118644068,575,599,584,594,613,591,,,,,,,,,,,,,,,,,,
57:44.9,0.1758241758241752,0.1758241758241752,-0.527472527,200.96703296703294,0,0,0.6779661016949152,7.796610169491525,575,599,584,594,613,591,,,,,,,,,,,,,,,,,,
57:45.2,0.1758241758241752,0.1758241758241752,-0.527472527,202.98901098901098,0,0,0,7.796610169491525,575,599,584,594,614,591,,,,,,,,,,,,,,,,,,
57:45.5,0.2637362637362628,0.1758241758241752,-0.527472527,205.01098901098902,0,0,0,7.118644068,575,599,585,594,614,591,,,,,,,,,,,,,,,,,,
57:45.8,0.2637362637362628,0.1758241758241752,-0.527472527,206.94505494505495,0,0,0,7.118644068,575,599,585,594,614,591,,,,,,,,,,,,,,,,,,
57:46.1,0.2637362637362628,0.1758241758241752,-0.615384615,208.96703296703294,0.7909604519774012,0,0.6779661016949152,7.118644068,575,599,584,594,614,591,,,,,,,,,,,,,,,,,,
57:46.4,0.2637362637362628,0.2637362637362628,-0.615384615,210.90109890109892,0,0,0,7.796610169491525,575,599,584,594,614,591,,,,,,,,,,,,,,,,,,
57:46.7,-26.76923077,0.1758241758241752,-0.615384615,213.01098901098902,0,0,0,7.796610169491525,575,599,585,594,614,591,,,,,,,,,,,,,,,,,,
57:47.0,0.2637362637362628,0.1758241758241752,-0.615384615,215.03296703296706,0,0,0,7.796610169491525,575,600,585,594,615,591,,,,,,,,,,,,,,,,,,
57:47.3,0.2637362637362628,0.1758241758241752,-0.615384615,216.96703296703294,0,0,0,7.118644068,575,600,585,594,615,592,,,,,,,,,,,,,,,,,,
57:47.6,0.2637362637362628,0.1758241758241752,-0.615384615,218.90109890109892,0,0,0,7.118644068,575,600,585,594,616,592,,,,,,,,,,,,,,,,,,
57:47.9,0.2637362637362628,0.1758241758241752,-0.615384615,220.8351648351648,0,0,0,7.796610169491525,575,600,585,594,616,592,,,,,,,,,,,,,,,,,,
57:48.2,0.2637362637362628,0.1758241758241752,-0.615384615,222.94505494505495,0,0,0,7.796610169491525,575,600,585,594,616,592,,,,,,,,,,,,,,,,,,
57:48.5,0.2637362637362628,0.1758241758241752,-0.615384615,224.87912087912088,0.7909604519774012,0,0,7.796610169491525,575,600,584,594,616,591,,,,,,,,,,,,,,,,,,
57:48.8,0.2637362637362628,0.1758241758241752,-0.615384615,226.90109890109892,0,0,0,7.796610169491525,575,600,585,595,617,592,,,,,,,,,,,,,,,,,,
57:49.2,0.2637362637362628,0.1758241758241752,-0.615384615,228.92307692307696,0,0,0,8.474576271186441,576,600,584,594,616,591,,,,,,,,,,,,,,,,,,
57:49.4,0.2637362637362628,0.1758241758241752,-0.615384615,230.94505494505495,0,0,0,7.796610169491525,576,601,585,595,617,592,,,,,,,,,,,,,,,,,,
57:49.8,0.2637362637362628,0.1758241758241752,-0.615384615,232.79120879120882,0,0,0,8.474576271186441,576,601,585,594,616,591,,,,,,,,,,,,,,,,,,
57:50.1,0.2637362637362628,0.1758241758241752,-0.615384615,234.8131868131868,0,-0.790960452,0,8.474576271186441,576,601,585,595,618,592,,,,,,,,,,,,,,,,,,
57:50.4,0.2637362637362628,0.1758241758241752,-0.615384615,236.8351648351648,0,0,0,8.474576271186441,576,602,586,595,618,591,,,,,,,,,,,,,,,,,,
57:50.7,0.2637362637362628,0.1758241758241752,-0.615384615,238.94505494505495,0,0,0,7.796610169491525,576,601,585,595,618,592,,,,,,,,,,,,,,,,,,
57:51.0,0.2637362637362628,0.1758241758241752,-0.615384615,240.87912087912088,0,0,0,7.796610169491525,576,602,586,595,619,592,,,,,,,,,,,,,,,,,,
57:51.3,0.2637362637362628,0.1758241758241752,-0.615384615,242.8131868131868,-0.677966102,0,0,8.474576271186441,576,602,586,595,619,592,,,,,,,,,,,,,,,,,,
57:51.6,0.2637362637362628,0.1758241758241752,-0.615384615,244.8351648351648,0,0,0,8.474576271186441,576,602,585,595,619,592,,,,,,,,,,,,,,,,,,
57:52.0,0.2637362637362628,0.1758241758241752,-0.615384615,246.85714285714283,-0.677966102,0,0,8.474576271186441,576,602,586,595,619,592,,,,,,,,,,,,,,,,,,
57:52.3,0.2637362637362628,0.1758241758241752,-0.615384615,248.79120879120882,0,0,0,9.265536723163843,576,602,586,595,620,592,,,,,,,,,,,,,,,,,,
57:52.6,0.2637362637362628,0.1758241758241752,-0.615384615,250.8131868131868,0,0,0,9.265536723163843,576,602,586,595,620,592,,,,,,,,,,,,,,,,,,
57:52.9,0.2637362637362628,0.1758241758241752,-0.615384615,252.74725274725273,0,0,0,9.265536723163843,576,602,585,595,620,592,,,,,,,,,,,,,,,,,,
57:53.2,0.2637362637362628,0.1758241758241752,-0.703296703,254.76923076923077,0,0,0.6779661016949152,9.265536723163843,576,603,586,595,620,593,,,,,,,,,,,,,,,,,,
57:53.5,0.2637362637362628,0.1758241758241752,-0.703296703,256.7032967032967,0,-0.790960452,0,9.265536723163843,576,602,585,595,621,592,,,,,,,,,,,,,,,,,,
57:53.9,0.2637362637362628,0.1758241758241752,-0.703296703,258.6373626373626,0,0,0.6779661016949152,9.943502824858758,576,603,586,595,621,593,,,,,,,,,,,,,,,,,,
57:54.2,0.2637362637362628,0.1758241758241752,-0.791208791,260.74725274725273,0,0,0.6779661016949152,9.265536723163843,576,603,586,595,621,593,,,,,,,,,,,,,,,,,,
57:54.5,0.2637362637362628,0.1758241758241752,-0.879120879,262.85714285714283,0,0,0.6779661016949152,8.474576271186441,576,603,586,596,621,593,,,,,,,,,,,,,,,,,,
57:54.8,0.2637362637362628,0.1758241758241752,-0.879120879,264.7032967032967,0,0,0,8.474576271186441,576,603,586,596,623,593,,,,,,,,,,,,,,,,,,
57:55.1,0.2637362637362628,0.1758241758241752,-0.879120879,266.7252747252747,0,0,0.6779661016949152,9.265536723163843,577,604,586,595,622,593,,,,,,,,,,,,,,,,,,
57:55.4,0.2637362637362628,0.1758241758241752,-0.879120879,268.74725274725273,0,0,0.6779661016949152,9.943502824858758,576,604,586,595,623,593,,,,,,,,,,,,,,,,,,
57:55.8,0.2637362637362628,0.1758241758241752,-0.879120879,270.7692307692308,0,0,0,9.265536723163843,577,604,586,595,623,593,,,,,,,,,,,,,,,,,,
57:56.1,0.2637362637362628,0.1758241758241752,-0.879120879,272.7032967032967,0,0,0,9.265536723163843,577,604,586,596,623,593,,,,,,,,,,,,,,,,,,
57:56.4,0.2637362637362628,0.1758241758241752,-0.879120879,274.7252747252747,0,0,0,9.943502824858758,577,604,586,596,623,593,,,,,,,,,,,,,,,,,,
57:56.7,0.2637362637362628,0.1758241758241752,-0.967032967,276.74725274725273,0,0,0.6779661016949152,9.265536723163843,577,604,586,596,624,593,,,,,,,,,,,,,,,,,,
57:57.0,0.2637362637362628,0.1758241758241752,-0.967032967,278.6813186813187,0,0,0.6779661016949152,9.265536723163843,579,606,588,597,625,594,,,,,,,,,,,,,,,,,,
57:57.3,0.2637362637362628,0.1758241758241752,-1.142857143,280.6153846153846,0,0,0.6779661016949152,10.621468926553673,578,605,587,597,624,594,,,,,,,,,,,,,,,,,,
57:57.6,0.2637362637362628,0.1758241758241752,-1.230769231,282.54945054945057,0,0,0.6779661016949152,10.621468926553673,578,606,588,597,625,594,,,,,,,,,,,,,,,,,,
57:57.9,0.2637362637362628,0.1758241758241752,-1.406593407,284.65934065934067,0,0,0.6779661016949152,9.943502824858758,578,605,587,597,625,594,,,,,,,,,,,,,,,,,,
57:58.2,0.2637362637362628,0.1758241758241752,-1.494505495,286.6813186813187,0,-0.790960452,0.6779661016949152,9.943502824858758,578,606,587,596,625,594,,,,,,,,,,,,,,,,,,
57:58.5,0.2637362637362628,0.1758241758241752,-1.582417582,288.6153846153846,0,0,0,9.943502824858758,578,606,587,596,625,594,,,,,,,,,,,,,,,,,,
57:58.8,0.2637362637362628,0.1758241758241752,-1.758241758,290.54945054945057,0,0,0.6779661016949152,10.621468926553673,579,606,588,597,626,594,,,,,,,,,,,,,,,,,,
57:59.1,0.2637362637362628,0.1758241758241752,-1.846153846,292.57142857142856,0,0,0.6779661016949152,10.621468926553673,578,606,587,597,626,594,,,,,,,,,,,,,,,,,,
57:59.4,0.2637362637362628,0.1758241758241752,-1.934065934,294.6813186813187,0,0,0.6779661016949152,10.621468926553673,578,606,587,597,626,594,,,,,,,,,,,,,,,,,,
57:59.7,0.2637362637362628,0.1758241758241752,-2.10989011,296.5274725274725,0,0,0.6779661016949152,10.621468926553673,578,606,587,597,626,594,,,,,,,,,,,,,,,,,,
58:00.0,0.2637362637362628,0.2637362637362628,-2.197802198,298.54945054945057,0,0,0.6779661016949152,10.621468926553673,578,606,587,597,627,594,,,,,,,,,,,,,,,,,,
58:00.3,0.2637362637362628,0.1758241758241752,-2.373626374,297.5824175824176,0,0,0.6779661016949152,2.824858757062147,578,606,587,596,626,594,,,,,,,,,,,,,,,,,,
58:00.7,0.2637362637362628,0.1758241758241752,-2.373626374,295.64835164835165,0,0,0.6779661016949152,2.824858757062147,578,607,587,597,627,594,,,,,,,,,,,,,,,,,,
58:00.9,0.2637362637362628,0.1758241758241752,-2.461538462,293.53846153846155,0,0,0.6779661016949152,2.146892655367232,579,607,587,596,626,593,,,,,,,,,,,,,,,,,,
58:01.3,0.2637362637362628,0.1758241758241752,-2.461538462,291.6923076923077,0,0,0,2.146892655367232,578,607,588,596,626,594,,,,,,,,,,,,,,,,,,
58:01.6,0.2637362637362628,0.1758241758241752,-2.549450549,289.67032967032964,0,0,0,2.146892655367232,579,607,588,597,627,594,,,,,,,,,,,,,,,,,,
58:01.9,0.2637362637362628,0.1758241758241752,-2.549450549,287.64835164835165,0,0,0,2.146892655367232,579,608,588,596,627,594,,,,,,,,,,,,,,,,,,
58:02.2,0.2637362637362628,0.1758241758241752,-2.549450549,285.7142857142857,0,0,0,2.146892655367232,579,607,588,597,627,594,,,,,,,,,,,,,,,,,,
58:02.5,0.2637362637362628,0.1758241758241752,-2.637362637,283.78021978021974,0,0,0,2.146892655367232,579,608,588,597,627,594,,,,,,,,,,,,,,,,,,
58:02.8,0.2637362637362628,0.1758241758241752,-2.637362637,281.75824175824175,0,0,0,1.4689265536723164,579,608,588,597,627,594,,,,,,,,,,,,,,,,,,
58:03.1,0.2637362637362628,0.1758241758241752,-2.637362637,279.8241758241758,0,0,0,2.146892655367232,579,608,588,597,627,594,,,,,,,,,,,,,,,,,,
58:03.4,0.2637362637362628,0.1758241758241752,-2.637362637,277.8021978021978,0,0,0.6779661016949152,2.146892655367232,579,608,588,596,627,594,,,,,,,,,,,,,,,,,,
58:03.7,0.2637362637362628,0.1758241758241752,-2.637362637,275.78021978021974,0,0,0,1.4689265536723164,579,608,588,596,627,594,,,,,,,,,,,,,,,,,,
58:04.0,0.2637362637362628,0.1758241758241752,-2.637362637,273.75824175824175,0,0,0,1.4689265536723164,579,608,588,596,626,594,,,,,,,,,,,,,,,,,,
58:04.3,0.2637362637362628,0.1758241758241752,-2.637362637,271.8241758241758,0,0,0,1.4689265536723164,579,608,588,597,627,594,,,,,,,,,,,,,,,,,,
58:04.6,0.2637362637362628,0.2637362637362628,-2.637362637,269.8021978021978,0,0,0,1.4689265536723164,579,608,589,596,626,593,,,,,,,,,,,,,,,,,,
