25:19.3,0.175824176,0.263736264,-0.43956044,246.6813187,0,-0.790960452,0,8.474576271,586,610,595,604,625,600,855,859,599
25:19.7,0.175824176,0.263736264,-0.43956044,248.7912088,0,0,0,9.265536723,586,610,595,604,626,600,858,859,599
25:20.0,0.175824176,0.263736264,-0.43956044,250.7252747,0,0,0,8.474576271,586,610,595,604,626,601,858,858,599
25:20.3,0.175824176,0.263736264,-0.527472527,252.8351648,0,0,0.677966102,8.474576271,594,618,604,612,632,608,610,643,606
25:20.6,0.175824176,0.263736264,-0.527472527,254.7692308,0,0,0,9.265536723,596,619,604,612,634,609,620,652,607
25:20.9,0.175824176,0.263736264,-0.527472527,256.6153846,0,0,0,9.265536723,596,619,605,613,634,609,611,645,608
25:21.2,0.175824176,0.263736264,-0.615384615,258.7252747,0,0,0.677966102,9.265536723,596,619,605,613,634,609,611,646,607
25:21.5,0.175824176,0.263736264,-0.615384615,260.7472527,0,0,0,8.474576271,596,619,604,613,635,610,612,647,607
25:21.8,0.175824176,0.263736264,-0.615384615,262.7692308,0,0,0,9.265536723,596,619,605,613,635,609,606,642,607
25:22.1,0.175824176,0.263736264,-0.615384615,264.7032967,0,0,0,9.943502825,596,620,605,613,634,609,607,643,607
25:22.4,0.175824176,0.263736264,-0.615384615,266.6373626,0,0,0,9.265536723,595,618,604,612,634,609,607,644,606
25:22.7,0.175824176,0.263736264,-0.615384615,268.6593407,0,0,0,9.265536723,594,618,604,612,635,608,608,645,606
25:23.0,0.175824176,0.263736264,-0.703296703,270.6813187,0,0,0,9.943502825,595,619,604,612,635,609,608,645,606
25:23.3,0.175824176,0.263736264,-0.703296703,272.5274725,0,0,0,9.943502825,595,619,604,612,635,608,608,645,605
25:23.6,0.175824176,0.263736264,-0.703296703,274.7252747,0,0,0,9.943502825,594,619,603,611,635,608,610,648,606
25:24.0,0.175824176,0.263736264,-0.703296703,276.7472527,0,0,0,8.474576271,594,619,603,611,635,608,611,649,606
25:24.3,0.175824176,0.263736264,-0.703296703,278.5934066,0,0,0,9.265536723,594,619,603,611,635,608,617,655,605
25:24.6,0.175824176,0.263736264,-0.703296703,280.6153846,0,0,0,9.943502825,594,618,603,611,635,607,618,656,605
25:24.9,0.175824176,0.263736264,-0.703296703,282.6373626,0,0,0,9.943502825,594,619,604,612,635,608,612,650,605
25:25.2,0.175824176,0.263736264,-0.703296703,284.6593407,0,0,0,9.943502825,594,619,603,612,636,608,605,645,606
25:25.5,0.175824176,0.263736264,-0.703296703,286.5934066,0,0,0,9.943502825,594,619,603,611,636,608,604,645,605
25:25.8,0.175824176,0.263736264,-0.703296703,288.6153846,0,0,0,10.62146893,594,619,603,612,636,608,602,644,605
25:26.1,0.175824176,0.263736264,-0.703296703,290.6373626,0,0,0,9.943502825,594,619,603,612,636,608,602,644,605
25:26.4,0.175824176,0.263736264,-0.703296703,292.6593407,0,0,0,9.943502825,594,620,604,611,636,608,601,644,604
25:26.7,0.175824176,0.263736264,-0.703296703,294.5054945,0,0,0,10.62146893,594,619,603,611,637,608,602,644,605
25:27.0,0.175824176,0.263736264,-0.703296703,296.5274725,0,0,0,11.29943503,593,618,602,610,636,607,600,644,604
25:27.3,0.175824176,0.263736264,-0.703296703,298.5494505,0,0,0,10.62146893,594,620,603,611,637,608,601,645,605
25:27.6,0.175824176,0.263736264,-0.879120879,297.6703297,0,0,0.677966102,2.146892655,595,620,603,611,637,608,601,645,605
25:27.9,0.175824176,0.263736264,-1.054945055,295.6483516,0,0,0.677966102,2.146892655,595,621,603,612,637,608,600,643,604
25:28.2,0.175824176,0.263736264,-1.054945055,293.7142857,0,0,0.677966102,2.146892655,595,620,603,611,638,608,602,644,605
25:28.5,0.175824176,0.263736264,-1.142857143,291.6923077,0,0,0,2.146892655,595,621,603,611,637,608,603,645,605
25:28.8,0.175824176,0.175824176,-1.230769231,289.6703297,0,0.677966102,0.677966102,2.146892655,595,621,604,612,638,608,602,644,605
25:29.2,0.175824176,0.263736264,-1.318681319,287.7362637,0,0,0,2.146892655,595,621,604,612,637,608,601,643,605
25:29.5,0.175824176,0.263736264,-1.318681319,285.7142857,0,0,0,2.146892655,595,622,604,612,638,608,601,642,605
25:29.8,0.175824176,0.263736264,-1.318681319,283.6923077,0,0,0.677966102,2.146892655,595,621,604,611,637,608,601,642,605
25:30.1,0.175824176,0.263736264,-1.318681319,281.7582418,0,0,0,1.468926554,595,621,604,611,638,608,601,642,605
25:30.4,0.175824176,0.263736264,-1.318681319,279.7362637,0,0,0,2.146892655,595,621,604,611,638,608,601,640,605
25:30.7,0.175824176,0.263736264,-1.318681319,277.8021978,0,0,0,2.146892655,595,621,604,611,638,609,601,640,605
25:31.0,0.175824176,0.263736264,-1.318681319,275.7802198,0,0,0,1.468926554,595,622,604,611,638,608,600,639,605
25:31.3,0.175824176,0.263736264,-1.318681319,273.6703297,0.790960452,0,0,1.468926554,595,621,604,612,637,608,601,639,605
25:31.6,0.087912088,0.263736264,-1.318681319,271.7362637,-0.677966102,0,0,1.468926554,595,622,604,611,638,608,601,638,605
25:31.9,0.087912088,0.263736264,-1.318681319,269.8021978,0,0,0,1.468926554,595,622,604,611,638,608,602,637,605
25:32.3,0.087912088,0.263736264,-1.318681319,267.7802198,0,0,0,1.468926554,595,622,604,612,638,608,602,637,605
25:32.5,0.087912088,0.263736264,-1.318681319,265.7582418,0,0,0,1.468926554,596,622,604,612,637,608,601,635,605
25:32.8,0.087912088,0.263736264,-1.318681319,263.7362637,0,0,0,1.468926554,596,622,605,611,638,608,601,635,605
25:33.1,0.087912088,0.263736264,-1.318681319,261.8021978,0,0,0,1.468926554,596,622,604,612,638,608,603,635,605
25:33.5,0.087912088,0.263736264,-1.318681319,259.7802198,-0.677966102,0,0,1.468926554,596,622,605,612,638,608,601,633,605
25:33.8,0.087912088,0.263736264,-1.318681319,257.8461538,0,0,0,1.468926554,595,622,605,612,638,608,601,632,605
25:34.1,0.087912088,0.263736264,-1.318681319,255.7362637,0,0,0,1.468926554,596,622,605,611,637,608,600,630,605
25:34.4,0.087912088,0.263736264,-1.230769231,253.8021978,0.790960452,0,0,1.468926554,596,622,604,612,637,608,601,631,605
25:34.7,0.087912088,0.263736264,-1.318681319,251.8681319,0,0,0,1.468926554,596,622,605,612,638,608,601,630,605
25:35.0,0.087912088,0.263736264,-1.230769231,249.8461538,0.790960452,0,0,1.468926554,596,622,604,612,638,608,602,630,605
25:35.3,0,0.263736264,-1.318681319,247.7362637,0.790960452,0,0,1.468926554,596,622,605,612,638,608,602,629,605
25:35.6,0.087912088,0.263736264,-1.230769231,245.8901099,0,0,0,1.468926554,596,622,605,612,637,608,601,628,604
25:35.9,0.087912088,0.263736264,-1.318681319,243.7802198,-0.677966102,0,0.677966102,1.468926554,596,622,605,612,637,608,601,628,605
25:36.2,0.087912088,0.175824176,-1.230769231,241.8461538,0,0,0,1.468926554,596,622,605,611,638,608,601,627,604
25:36.5,0.087912088,0.263736264,-1.318681319,239.8241758,0,0,0,0.790960452,595,622,604,611,637,608,625,648,604
25:36.8,0.087912088,0.263736264,-1.230769231,237.8901099,-0.677966102,0,0,1.468926554,587,615,597,604,631,601,858,858,597
25:37.1,0.087912088,0.263736264,-1.230769231,235.7802198,0,0,0,1.468926554,588,616,597,604,631,600,854,856,596
25:37.4,0.087912088,0.263736264,-1.230769231,233.8461538,0,0,0,1.468926554,587,615,597,604,631,600,857,858,597
25:37.7,0.087912088,0.263736264,-1.230769231,231.8241758,0,0,0.677966102,1.468926554,587,615,597,604,631,601,858,858,597
25:38.0,0,0.263736264,-1.230769231,229.8901099,0.790960452,0,0,1.468926554,587,615,597,604,630,600,857,859,597
25:38.4,0,0.263736264,-1.230769231,227.956044,0,0,0.677966102,1.468926554,588,615,597,604,631,600,857,857,597
25:38.7,0.087912088,0.263736264,-1.230769231,225.8461538,0,0,0,1.468926554,588,615,597,603,630,600,858,856,596
25:39.0,0.087912088,0.263736264,-1.230769231,223.8241758,0,0,0.677966102,1.468926554,587,615,597,603,631,601,857,857,597
25:39.3,0.087912088,0.263736264,-1.230769231,221.8901099,0,0,-0.790960452,1.468926554,587,615,597,603,630,600,858,859,597
25:39.6,0.087912088,0.263736264,-1.230769231,219.8681319,0,0,0.677966102,1.468926554,588,615,597,604,630,600,858,858,597
25:39.9,0.087912088,0.263736264,-1.230769231,217.9340659,0,0,0.677966102,1.468926554,587,615,597,604,630,600,857,856,597
25:40.2,0,0.263736264,-1.230769231,215.8241758,0,0,0,1.468926554,587,615,597,603,629,599,853,856,596
25:40.5,0.087912088,0.263736264,-1.230769231,213.8901099,0,0,0,0.790960452,587,615,597,603,630,600,858,863,597
25:40.8,0.087912088,0.263736264,-1.230769231,211.8681319,0.790960452,0,0,1.468926554,588,615,597,603,630,600,856,858,597
25:41.1,0.087912088,0.263736264,-1.230769231,209.9340659,0,0,0.677966102,1.468926554,587,615,597,603,629,600,858,859,596
25:41.4,0.087912088,0.263736264,-1.230769231,207.9120879,0,0,0,0.790960452,588,615,597,603,629,600,858,858,596
25:41.7,0.087912088,0.263736264,-1.230769231,205.978022,0.790960452,0,0,1.468926554,588,615,597,603,628,599,857,860,596
25:42.1,0.087912088,0.263736264,-1.230769231,203.956044,0,0,0,1.468926554,587,615,597,603,629,600,860,857,597
25:42.4,0.087912088,0.263736264,-1.230769231,201.9340659,-0.677966102,0,0,0.790960452,587,615,597,603,629,600,857,859,596
25:42.6,0.087912088,0.263736264,-1.230769231,199.9120879,0,0,0,1.468926554,587,615,597,603,628,600,858,859,596
25:43.0,0,0.263736264,-1.230769231,197.978022,0,0,0,1.468926554,587,615,597,603,628,600,858,858,596
25:43.3,0.087912088,0.263736264,-1.230769231,195.956044,0,0,0,1.468926554,588,615,597,603,628,599,856,857,596
25:43.6,0.087912088,0.263736264,-1.230769231,193.9340659,0,0,0,1.468926554,587,615,597,603,628,600,859,860,596
25:43.9,0.087912088,0.263736264,-1.230769231,191.9120879,0,0,-0.790960452,1.468926554,587,615,597,603,627,599,858,858,597
25:44.2,0.087912088,0.263736264,-1.230769231,189.978022,0,0,0,1.468926554,587,615,597,603,627,600,858,863,596
25:44.5,0.087912088,0.263736264,-1.230769231,187.956044,0,0,0,1.468926554,587,615,597,603,627,600,857,857,596
25:44.8,0.087912088,0.263736264,-1.230769231,185.9340659,0,0,0,1.468926554,588,616,597,603,625,599,857,857,596
25:45.1,0.087912088,0.263736264,-1.230769231,183.9120879,0,0,0,0.790960452,588,615,597,602,625,599,857,857,596
25:45.4,0.087912088,0.263736264,-1.230769231,181.978022,0,0,0,1.468926554,587,615,597,603,626,599,856,854,596
25:45.8,0,0.263736264,-1.230769231,179.956044,0.790960452,0,-0.790960452,1.468926554,587,615,596,603,625,599,856,860,596
25:46.0,0.087912088,0.263736264,-1.230769231,177.9340659,0,0,0,0.790960452,587,615,597,603,624,599,858,858,596
25:46.3,0.087912088,0.263736264,-1.230769231,175.9120879,0.790960452,0,0.677966102,1.468926554,587,615,596,602,624,599,857,857,596
25:46.6,0,0.263736264,-1.230769231,173.978022,0,0,-0.790960452,1.468926554,587,615,597,602,624,600,857,858,596
25:47.0,0.087912088,0.263736264,-1.230769231,171.956044,0,0,-0.790960452,1.468926554,587,615,597,603,623,599,858,858,596
25:47.3,0.087912088,0.263736264,-1.230769231,169.9340659,0,0,0,0.790960452,587,615,597,603,623,599,859,856,596
25:47.6,0.087912088,0.263736264,-1.230769231,167.9120879,0,0,0,1.468926554,587,615,597,603,623,599,857,858,596
25:47.9,0.087912088,0.263736264,-1.230769231,165.978022,0.790960452,0,0,1.468926554,588,615,596,602,621,598,854,862,596
25:48.2,0.087912088,0.263736264,-1.230769231,163.956044,0.790960452,0,-0.790960452,1.468926554,587,615,596,603,621,599,858,858,596
25:48.5,0,0.263736264,-1.230769231,161.9340659,-0.677966102,0,0.677966102,0.790960452,587,615,597,602,621,599,857,858,596
25:48.8,0.087912088,0.263736264,-1.230769231,159.9120879,0.790960452,0,0,1.468926554,587,615,597,603,621,599,858,858,596
25:49.1,0.087912088,0.263736264,-1.230769231,157.978022,0,0,0,0.790960452,587,615,596,603,621,599,854,861,596
25:49.4,0,0.263736264,-1.318681319,155.956044,-0.677966102,0,0,0.790960452,587,615,597,602,619,598,857,859,595
25:49.7,0.087912088,0.263736264,-1.230769231,-117.1428571,0,0,0,1.468926554,587,615,597,602,620,599,858,858,595
25:50.0,0,0.263736264,-1.230769231,151.9120879,-0.677966102,0,0,0.790960452,587,615,597,602,620,599,858,859,595
25:50.3,0,0.263736264,-1.230769231,149.978022,0.790960452,0,0,0.790960452,587,615,596,602,619,599,858,858,595
25:50.6,0.087912088,0.263736264,-1.318681319,147.956044,0,0,0,0.790960452,587,615,596,602,619,599,858,858,595
25:51.0,0,0.263736264,-1.230769231,145.9340659,0.790960452,0,0.677966102,0.790960452,587,615,596,602,617,598,856,853,595
25:51.2,0.087912088,0.263736264,-1.230769231,143.9120879,-0.677966102,0,0,0.790960452,587,615,596,602,618,599,856,859,595
25:51.6,0.087912088,0.263736264,-1.230769231,141.978022,0,0,0,1.468926554,587,615,596,602,617,599,861,858,595
25:51.8,0.087912088,0.263736264,-1.230769231,139.956044,-0.677966102,0,0,1.468926554,587,614,596,602,617,599,858,857,595
25:52.2,0.087912088,0.263736264,-1.230769231,137.9340659,-0.677966102,0.677966102,0,0.790960452,587,614,597,602,616,599,858,858,595
25:52.5,0.087912088,0.175824176,-1.230769231,136,0.790960452,0.677966102,0,0.790960452,587,615,596,602,615,598,856,857,594
